dataset,horizon,architecture,estimator,posterior_samples,learning_rate,ess_multiplier,best_epoch,nll_std,log_predictive_density_std,mse_std,rmse_std,mae_std,crps_std,coverage95_std,interval_width_std,interval_score_std,epistemic_variance_std,aleatoric_variance_std,total_variance_std,nll_ot,log_predictive_density_ot,mse_ot,rmse_ot,mae_ot,crps_ot,coverage95_ot,interval_width_ot,interval_score_ot,epistemic_variance_ot,aleatoric_variance_ot,total_variance_ot,gate_entropy,max_top_expert_share,switching_rate,checkpoint
ETTh2,192,moe,posterior_ensemble,10,0.001,1,5,2.402543261263685e6,-2.402543261263685e6,0.27016904749614695,0.5197778828462664,0.41465183643588766,0.4115934335433733,0.0148861646234676,0.02281532796014501,16.18742179205544,8.301820359033006e-5,0.00011672246730362055,0.00019974067089395065,2.402545750643617e6,-2.402545750643617e6,39.25396468667686,6.265298451524625,4.998130152282739,4.961264776630971,0.0148861646234676,0.275011391706333,195.1199387949668,0.012062053970607577,0.016959084144320638,0.02902113811492822,0.026554684965651002,0.9997081144191476,0.00023357664233576643,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h192_moe_ivon.jld2
ETTh2,192,moe,posterior_ensemble,100,0.001,1,5,9921.872217432168,-9921.872217432168,0.27028087716197374,0.5198854461917296,0.41462314149911794,0.4099053173312939,0.03210741389375365,0.04323212043433464,15.826423024117325,0.0005507880968623269,0.00015103403248334848,0.0007018221293456755,9924.361597364328,-9924.361597364328,39.27021287570507,6.266594998538287,4.997784269264544,4.9409165620597415,0.03210741389375365,0.5211113172614066,190.76853197984858,0.08002625283854577,0.021944351629223254,0.10197060446776904,0.031812709517241786,0.9907705779334501,0.0014218978102189782,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h192_moe_ivon.jld2
ETTh2,192,moe,posterior_ensemble,1000,0.001,1,5,304.69872734142217,-304.69872734142217,0.27014154037074833,0.5197514217111372,0.41459329321804256,0.41124010907143993,0.025102159953298307,0.03265553986022868,16.00568963812027,0.00028109767846442116,7.499273616790565e-5,0.0003560904146323268,307.1881072735816,-307.1881072735816,39.2499680640473,6.264979494303817,4.997424484065185,4.9570058742421885,0.025102159953298307,0.3936233342589234,192.92937582524726,0.04084183012899211,0.01089600102074693,0.05173783114973904,0.02181741996702868,0.9964611792177467,0.0006502189781021898,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h192_moe_ivon.jld2
ETTh2,192,moe_big,posterior_ensemble,10,0.001,1,4,2.4623391981459914e13,-2.4623391981459914e13,0.3197887703141925,0.5654986916998063,0.4545226584986125,0.4543041364720455,0.0020431990659661413,0.001729778647126877,18.1474812340527,1.1346769042148252e-7,4.531366247812255e-6,4.644833938233739e-6,2.4623391981462402e13,-2.4623391981462402e13,46.463416936346704,6.816407920330671,5.478725052478767,5.476091031755959,0.0020431990659661413,0.02085040521535579,218.74610257014575,1.6486184313720022e-5,0.0006583807150467837,0.0006748668993605039,0.0006852439762734009,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h192_moe_big_ivon.jld2
ETTh2,192,moe_big,posterior_ensemble,100,0.001,1,4,9.086545075218109e8,-9.086545075218109e8,0.3197904511349959,0.5655001778381646,0.45452559475692533,0.45437934944594005,0.0020431990659661413,0.0011964412439076047,18.157911799838764,1.704750356904957e-8,2.6597040063973013e-6,2.6767515099663504e-6,9.086545100111908e8,-9.086545100111908e8,46.46366114966822,6.816425833944664,5.478760445548129,5.476997633872801,0.0020431990659661413,0.014421663022186743,218.87183052015027,2.476901441143117e-6,0.00038643926131331385,0.0003889161627544569,0.0001637509597114156,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h192_moe_big_ivon.jld2
ETTh2,192,moe_big,posterior_ensemble,1000,0.001,1,4,113087.05498976092,-113087.05498976092,0.3197772611156574,0.5654885154586762,0.45451446037213683,0.4543269908564816,0.0017513134851138354,0.0008296136454208862,18.165496126218205,5.918815967271681e-6,8.172244046844777e-6,1.4091060014116458e-5,113089.54436969307,-113089.54436969307,46.461744717870694,6.816285257959111,5.478626233904894,5.4763665139266005,0.0017513134851138354,0.009999996651563018,218.9632504706506,0.0008599689532145063,0.001187378725278754,0.00204734767849326,0.0006709778047867528,0.999915061295972,3.5036496350364965e-5,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h192_moe_big_ivon.jld2
ETTh2,336,moe,posterior_ensemble,10,0.001,1,6,1.0102265565861833e8,-1.0102265565861833e8,0.3449208056085937,0.5872995876114623,0.4700911532639575,0.4686458683777609,0.009711595055915245,0.010383228899258927,18.608824245934166,4.165034958104417e-5,2.037917419857685e-5,6.2029523779621e-5,1.0102265815130822e8,-1.0102265815130822e8,50.44781073885954,7.10266222897158,5.6851711611800155,5.6676922277909405,0.009711595055915245,0.12557231313147477,225.0507166788747,0.0060917431442399006,0.002980639921590279,0.009072383065830178,0.02349802361686999,0.9984696880517951,0.0010597586105387106,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h336_moe_ivon.jld2
ETTh2,336,moe,posterior_ensemble,100,0.001,1,6,733651.0967180802,-733651.0967180802,0.34489762055294476,0.5872798485840841,0.47004046512771935,0.46812963170294947,0.02177751618599176,0.020206429018749927,18.425436379937835,9.840517222227327e-5,1.6079279081635985e-5,0.00011448445130390921,733653.5894079745,-733653.5894079745,50.444419713208646,7.102423509845681,5.684558150855626,5.661448983612436,0.02177751618599176,0.24437177073044028,222.83286722598942,0.014392653105500095,0.002351741080090604,0.01674439418559069,0.027728838607603588,0.9954561506768688,0.001795702090079482,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h336_moe_ivon.jld2
ETTh2,336,moe,posterior_ensemble,1000,0.001,1,6,378795.9722353715,-378795.9722353715,0.34449544675398724,0.5869373448282085,0.4696104115181765,0.4658390892000953,0.0379635079458505,0.04112426650043682,18.081581355733736,0.0004253756334631025,3.185109402060948e-5,0.00045722672748371186,378798.4649252657,-378798.4649252657,50.38559813050319,7.098281350475141,5.679357184273382,5.633747704636502,0.0379635079458505,0.49734714705785216,218.6743659360612,0.062215062417024646,0.004658512727703353,0.06687357514472798,0.046796516572935855,0.9810179517363155,0.0036694141889902854,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h336_moe_ivon.jld2
ETTh2,336,moe_big,posterior_ensemble,10,0.001,1,2,1.8373798218843707e11,-1.8373798218843707e11,0.34499819811800136,0.5873654723577147,0.4702782960239034,0.47016184054072546,0.0005885815185403178,0.0008329806353214769,18.794239207601514,4.3331123763498956e-9,5.126736936879217e-7,5.170068060642717e-7,1.8373798219092975e11,-1.8373798219092975e11,50.45913009856101,7.103459023501228,5.687434421431736,5.686026036377205,0.0005885815185403178,0.010073870679910443,227.293081347096,6.337571683639345e-7,7.498319918488542e-5,7.561695635324936e-5,8.56757125379375e-5,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h336_moe_big_ivon.jld2
ETTh2,336,moe_big,posterior_ensemble,100,0.001,1,2,3.72320710279641e7,-3.72320710279641e7,0.3449912378935866,0.5873595473758698,0.47026648190267106,0.4701289456084065,0.0005885815185403178,0.0012760129619746252,18.786221788100857,1.758594435600166e-6,4.1566746465031386e-7,2.1742619002504803e-6,3.723207352065399e7,-3.723207352065399e7,50.45811210231878,7.103387368172934,5.6872915442453476,5.685628212850278,0.0005885815185403178,0.015431798795491673,227.19612057296584,0.0002572104605201534,6.0795154267313845e-5,0.0003180056147874673,0.0006245788389742825,0.9999823425544437,2.355019134530468e-5,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h336_moe_big_ivon.jld2
ETTh2,336,moe_big,posterior_ensemble,1000,0.001,1,2,2.084311277326279e6,-2.084311277326279e6,0.3449932194450116,0.5873612342034599,0.4702516819793365,0.4700346308209625,0.0002942907592701589,0.0012197383219162284,18.786261892361757,2.5452583662855256e-5,7.217126570537605e-7,2.617429631990902e-5,2.0843137700161734e6,-2.0843137700161734e6,50.45840192227059,7.103407768266622,5.6871125574749195,5.684487592130388,0.0002942907592701589,0.014751226615937932,227.19660558440657,0.0037226722846512997,0.00010555705234030808,0.0038282293369916085,0.0014577774340459565,0.9995582695703354,0.00011362967324109508,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h336_moe_big_ivon.jld2
ETTh2,720,moe,posterior_ensemble,10,0.001,1,5,8.273567169418035e9,-8.273567169418035e9,0.6806131817495117,0.8249928373928538,0.6607011118932522,0.6605704395609105,0.00030111412225233364,0.0008666606535019545,26.411932015902277,7.96186420744735e-10,3.2075325092484393e-7,3.215494373455887e-7,8.273567171912195e9,-8.273567171912195e9,99.83917767279178,9.991955648059681,8.002125482111826,8.000542835463266,0.00030111412225233364,0.010496618175590671,319.88987215508774,1.1679262120235123e-7,4.705130853606779e-5,4.716810115727014e-5,6.961972747592669e-5,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h720_moe_ivon.jld2
ETTh2,720,moe,posterior_ensemble,100,0.001,1,5,501180.2411736274,-501180.2411736274,0.6804561746186203,0.8248976752413721,0.6606015206381558,0.6601063017301277,0.0009033423667570009,0.003921179760677998,26.342610820906255,4.308878079298275e-6,3.0687226243063132e-6,7.377600703604589e-6,501182.73533453606,-501182.73533453606,99.8161462898311,9.990803085329581,8.000919275998568,7.994921399240347,0.0009033423667570009,0.04749162960078716,319.05028388901303,0.0006320695156441802,0.0004501510572115123,0.0010822205728556926,0.0015377873928399404,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h720_moe_ivon.jld2
ETTh2,720,moe,posterior_ensemble,1000,0.001,1,5,322090.8408986522,-322090.8408986522,0.6803877309999296,0.8248561880715508,0.6605594097265318,0.66003380523634,0.0018066847335140017,0.004015580543393107,26.342496685206612,2.6683870736076854e-5,2.5378790608686854e-6,2.9221749796945547e-5,322093.3350595609,-322093.3350595609,99.80610629238429,9.990300610711586,8.000409246890223,7.99404335313166,0.0018066847335140017,0.04863497096240714,319.04890152689177,0.003914258176089017,0.0003722815914596535,0.004286539767548671,0.0012131664982639057,0.999965371875941,2.2289156626506025e-5,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h720_moe_ivon.jld2
ETTh2,720,moe_big,posterior_ensemble,10,0.001,1,1,2.5061089952430097e14,-2.5061089952430097e14,0.3845348404063522,0.6201087327286661,0.5159720705297639,0.5159638039126802,0.0,5.59658559099908e-5,20.637815140205614,1.486032139868582e-12,1.7006487761195153e-9,1.7021348082593836e-9,2.5061089952430347e14,-2.5061089952430347e14,56.407432712400556,7.510488180697747,6.249230066849525,6.249129945166625,0.0,0.0006778341880222133,249.95627138468456,2.1798612019010422e-10,2.4946824403483424e-7,2.4968623015502433e-7,1.12110363448278e-6,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h720_moe_big_ivon.jld2
ETTh2,720,moe_big,posterior_ensemble,100,0.001,1,1,1.5094889115204408e6,-1.5094889115204408e6,0.3846841377881528,0.6202291010490824,0.5161182052387219,0.5158161046206898,0.0,0.0006329481640312952,20.62825533918892,8.088793391278436e-5,1.1146341112962297e-5,9.20342750257466e-5,1.5094914056813496e6,-1.5094914056813496e6,56.4293331519268,7.511946029620208,6.250999987101396,6.247341075363245,0.0,0.007665993807301252,249.84048721852753,0.011865454596022906,0.0016350572698548603,0.013500511865877758,0.0009422862027794423,0.9998193315266486,0.00010843373493975903,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h720_moe_big_ivon.jld2
ETTh2,720,moe_big,posterior_ensemble,1000,0.001,1,1,1.1263176867014105e6,-1.1263176867014105e6,0.3845892356886074,0.6201525906489527,0.5160331554032536,0.5158333016873212,0.0,0.0004588636956283013,20.631795707066082,0.00010839642178159546,1.3100573320935713e-6,0.00010970647911368904,1.1263201808623192e6,-1.1263201808623192e6,56.415411958755556,7.511019368817761,6.249969900359601,6.247549358780105,0.0,0.005557558184034798,249.8833666196605,0.015900675895710936,0.00019217236787014003,0.016092848263581077,0.00048315979066476314,0.9998888888888889,5.2710843373493975e-5,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh2_h720_moe_big_ivon.jld2
