method,dataset,dataset_name,split,split_protocol,likelihood,status,error,n_observations,n_features,n_train,n_test,outer_split_seed,inner_split_seed,model_seed,batch_seed,validation_seed,test_seed,learning_rate,ess_multiplier,best_epoch,stopped_early,selection_seconds,refit_seconds,evaluation_seconds,total_seconds,y_center,y_scale,checkpoint,lpd_standardized,nll_standardized,lpd_original,nll_original,rmse_standardized,rmse_original,coverage_50,coverage_80,coverage_95,mean_total_variance_standardized,mean_epistemic_variance_standardized,mean_aleatoric_variance_standardized,mean_total_variance_original,mean_epistemic_variance_original,mean_aleatoric_variance_original
IVON,energy,Energy,19,repeated-holdout-v1,homoscedastic,success,,768,8,691,77,20260744,21260744,20292628,20292638,20292648,20292658,0.1,100,340,true,0.9488070011138916,0.6550788879394531,0.0010139942169189453,1.6048998832702637,22.287033285094047,9.999181880898867,checkpoints/energy_split19_homoscedastic.jld2,-0.9523631672221444,0.9523631672221444,-3.2548664449593003,3.2548664449593003,0.2557422452162285,2.557213213268807,0.987012987012987,1.0,1.0,1.001526301267721,0.0015263012677211296,1.0,100.13624344116548,0.15260515386927107,99.98363828729623
IVON,energy,Energy,20,repeated-holdout-v1,homoscedastic,success,,768,8,691,77,20260745,21260745,20292728,20292738,20292748,20292758,0.1,100,500,false,1.2714998722076416,1.6209940910339355,0.0013301372528076172,2.8938241004943848,22.343921852387837,10.054317846100046,checkpoints/energy_split20_homoscedastic.jld2,-0.9519244980745561,0.9519244980745561,-3.259926676740203,3.259926676740203,0.25588810965314596,2.5727804076256917,0.987012987012987,1.0,1.0,1.0005102798708845,0.0005102798708845509,1.0,101.14089118910847,0.0515838387025738,101.08930735040586
IVON,housing,Boston Housing,1,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260726,21260726,20300828,20300838,20300848,20300858,0.1,100,115,true,0.3105769157409668,0.11959099769592285,0.0009450912475585938,0.43111300468444824,22.311208791208813,9.070877643471443,checkpoints/housing_split01_homoscedastic.jld2,-1.5617439690641146,1.5617439690641146,-3.766812991847425,3.766812991847425,1.133856529975175,10.285073835442242,0.5490196078431373,0.8235294117647058,0.9215686274509803,1.0001255830262168,0.00012558302621694045,1.0,82.2911542973588,0.010333074528778052,82.28082122283001
IVON,housing,Boston Housing,2,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260727,21260727,20300928,20300938,20300948,20300958,0.1,100,70,true,0.2236790657043457,0.0732121467590332,0.0009660720825195312,0.29785728454589844,22.74439560439562,9.270689828012006,checkpoints/housing_split02_homoscedastic.jld2,-0.9867824867037672,0.9867824867037672,-3.213640278616641,3.213640278616641,0.3620816600476692,3.3567467396286728,0.9411764705882353,1.0,1.0,1.0054427526082765,0.005442752608276568,1.0,86.41347101500901,0.4677811278037156,85.94568988720529
IVON,housing,Boston Housing,3,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260728,21260728,20301028,20301038,20301048,20301058,0.1,100,95,true,0.2894899845123291,0.13298392295837402,0.0037429332733154297,0.42621684074401855,22.31120879120881,9.13108319169566,checkpoints/housing_split03_homoscedastic.jld2,-1.0582179739535322,1.0582179739535322,-3.2699023024536524,3.2699023024536524,0.524897517388321,4.7928829388747225,0.9411764705882353,0.9803921568627451,0.9803921568627451,1.0044396682303764,0.004439668230376596,1.0,83.74684505214347,0.370164798476473,83.37668025366699
IVON,housing,Boston Housing,4,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260729,21260729,20301128,20301138,20301148,20301158,0.1,100,110,true,0.38648009300231934,0.15038490295410156,0.0013020038604736328,0.5381669998168945,22.637142857142866,9.31543675104967,checkpoints/housing_split04_homoscedastic.jld2,-1.0665497232898644,1.0665497232898644,-3.298222613098762,3.298222613098762,0.5414486170053159,5.043830431435075,0.9215686274509803,0.9803921568627451,0.9803921568627451,1.0028370479397344,0.0028370479397343143,1.0,87.0235533984953,0.2461915356884552,86.77736186280683
IVON,housing,Boston Housing,5,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260730,21260730,20301228,20301238,20301248,20301258,0.1,100,485,false,0.827394962310791,0.5837588310241699,0.0007598400115966797,1.4119136333465576,22.390549450549468,9.207941573632528,checkpoints/housing_split05_homoscedastic.jld2,-0.9835579676077867,0.9835579676077867,-3.203624293832664,3.203624293832664,0.35292070825135485,3.249673290797177,0.9411764705882353,1.0,1.0,1.005558736395911,0.005558736395910894,1.0,85.25749209266668,0.4713040692363863,84.7861880234303
IVON,housing,Boston Housing,6,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260731,21260731,20301328,20301338,20301348,20301358,0.1,100,490,false,0.6555068492889404,0.615959882736206,0.0009520053863525391,1.272418737411499,22.157582417582432,8.952829314397198,checkpoints/housing_split06_homoscedastic.jld2,-0.9841620891124426,0.9841620891124426,-3.176131695956034,3.176131695956034,0.35308902921601953,3.161145782311006,0.9607843137254902,1.0,1.0,1.0067123453590348,0.0067123453590346915,1.0,80.69116837548734,0.5380156427575375,80.1531527327298
IVON,housing,Boston Housing,7,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260732,21260732,20301428,20301438,20301448,20301458,0.1,100,200,true,0.43062710762023926,0.2158489227294922,0.000946044921875,0.6474220752716064,22.30615384615386,9.20654129276561,checkpoints/housing_split07_homoscedastic.jld2,-0.96894222372698,0.96894222372698,-3.188856465217274,3.188856465217274,0.3068224307110467,2.8247733401686244,0.9411764705882353,1.0,1.0,1.0065489565542505,0.006548956554250449,1.0,85.31549476938534,0.5550921939870612,84.76040257539827
IVON,housing,Boston Housing,8,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260733,21260733,20301528,20301538,20301548,20301558,0.1,100,295,true,0.5946409702301025,0.37439894676208496,0.000990152359008789,0.9700300693511963,22.372307692307704,9.080531902966902,checkpoints/housing_split08_homoscedastic.jld2,-1.5469740387820041,1.5469740387820041,-3.753106809301393,3.753106809301393,1.1206764974762566,10.17633877964913,0.5098039215686274,0.7843137254901961,0.9019607843137255,1.0002868375473117,0.00028683754731166937,1.0,82.47971113470805,0.02365149390835171,82.45605964079971
IVON,housing,Boston Housing,9,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260734,21260734,20301628,20301638,20301648,20301658,0.1,100,290,true,0.620229959487915,0.5459890365600586,0.0019140243530273438,1.168133020401001,22.601758241758255,9.201821620247344,checkpoints/housing_split09_homoscedastic.jld2,-0.9756042921829352,0.9756042921829352,-3.1950057588388794,3.1950057588388794,0.33188793231659963,3.05397356523233,0.9607843137254902,1.0,1.0,1.0039405731511992,0.003940573151199193,1.0,85.0071833348372,0.33366220398573077,84.67352113085146
IVON,housing,Boston Housing,10,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260735,21260735,20301728,20301738,20301748,20301758,0.1,100,310,true,1.0419349670410156,0.5132758617401123,0.0012938976287841797,1.556504726409912,22.529890109890125,9.329170477275294,checkpoints/housing_split10_homoscedastic.jld2,-0.9582345663985166,0.9582345663985166,-3.1913806681170414,3.1913806681170414,0.27244462622532195,2.5416824016306516,0.9803921568627451,1.0,1.0,1.0047635048953347,0.004763504895334659,1.0,87.44800592483871,0.4145841307737546,87.03342179406495
IVON,housing,Boston Housing,11,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260736,21260736,20301828,20301838,20301848,20301858,0.1,100,190,true,0.41800379753112793,0.20399689674377441,0.0009829998016357422,0.6229836940765381,22.3413186813187,9.263892200245964,checkpoints/housing_split11_homoscedastic.jld2,-0.9813735666551308,0.9813735666551308,-3.2074978510024756,3.2074978510024756,0.3436929559812121,3.1839344629483506,0.9607843137254902,1.0,1.0,1.0085338174876568,0.008533817487656924,1.0,86.55206834331055,0.732369645532546,85.81969869777801
IVON,housing,Boston Housing,12,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260737,21260737,20301928,20301938,20301948,20301958,0.1,100,70,true,0.22780108451843262,0.07329201698303223,0.0009360313415527344,0.3020291328430176,22.494285714285727,9.09948746473288,checkpoints/housing_split12_homoscedastic.jld2,-0.9872164961331074,0.9872164961331074,-3.1954345855129107,3.1954345855129107,0.36810358214679306,3.3495539849393845,0.9607843137254902,0.9803921568627451,1.0,1.0080152667057494,0.00801526670574916,1.0,83.46434159129456,0.6636694704637478,82.80067212083081
IVON,housing,Boston Housing,13,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260738,21260738,20302028,20302038,20302048,20302058,0.1,100,35,true,0.14542698860168457,0.029005050659179688,0.000782012939453125,0.17521405220031738,22.42747252747254,9.088859738774488,checkpoints/housing_split13_homoscedastic.jld2,-1.2544862249071895,1.2544862249071895,-3.4615356839492275,3.4615356839492275,0.8183308214813759,7.43769411799382,0.7254901960784313,0.9607843137254902,0.9607843137254902,1.0044293194841376,0.0044293194841376225,1.0,82.97326579057474,0.3658944394588895,82.60737135111586
IVON,housing,Boston Housing,14,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260739,21260739,20302128,20302138,20302148,20302158,0.1,100,115,true,0.2467031478881836,0.09499382972717285,0.0023441314697265625,0.344041109085083,22.51296703296705,9.169650848529226,checkpoints/housing_split14_homoscedastic.jld2,-1.1442938775361493,1.1442938775361493,-3.3601930876738813,3.3601930876738813,0.6686655823992695,6.131430022011281,0.7254901960784313,0.9607843137254902,1.0,1.0057852123304474,0.005785212330447313,1.0,84.56893178052344,0.4864350965906831,84.08249668393277
IVON,housing,Boston Housing,15,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260740,21260740,20302228,20302238,20302248,20302258,0.1,100,365,true,0.6345458030700684,0.48287415504455566,0.0009849071502685547,1.1184048652648926,22.740000000000006,9.360335755866616,checkpoints/housing_split15_homoscedastic.jld2,-1.2431847487510392,1.2431847487510392,-3.4796659099504494,3.4796659099504494,0.8052735786811405,7.537631137502149,0.6666666666666666,0.8627450980392157,0.9803921568627451,1.0000765256383075,7.652563830769685e-5,1.0,87.62259032411596,0.006704861560916085,87.61588546255504
IVON,housing,Boston Housing,16,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260741,21260741,20302328,20302338,20302348,20302358,0.1,100,495,false,0.7983942031860352,0.6274631023406982,0.0028989315032958984,1.4287562370300293,22.572527472527483,9.139545505984515,checkpoints/housing_split16_homoscedastic.jld2,-0.9940415833694476,0.9940415833694476,-3.2066522417768732,3.2066522417768732,0.38519606198597284,3.5205169578683844,0.9607843137254902,0.9803921568627451,1.0,1.0074979630164913,0.007497963016491232,1.0,84.15760659451706,0.6263145385553291,83.53129205596174
IVON,housing,Boston Housing,17,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260742,21260742,20302428,20302438,20302448,20302458,0.1,100,440,false,0.7801351547241211,1.0584640502929688,0.0018939971923828125,1.8404932022094727,22.380219780219793,9.083753951680656,checkpoints/housing_split17_homoscedastic.jld2,-1.1488937866587754,1.1488937866587754,-3.3553813246348456,3.3553813246348456,0.6752002006807318,6.133352292879423,0.8823529411764706,0.9607843137254902,0.9607843137254902,1.0054406305989443,0.005440630598944337,1.0,82.96351723533408,0.44893138066015853,82.51458585467394
IVON,housing,Boston Housing,18,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260743,21260743,20302528,20302538,20302548,20302558,0.1,100,190,true,0.5984079837799072,0.28104591369628906,0.0012819766998291016,0.8807358741760254,22.520659340659357,9.17559079976133,checkpoints/housing_split18_homoscedastic.jld2,-1.4443130981226318,1.4443130981226318,-3.6608598823347265,3.6608598823347265,1.0250512421777513,9.405450692449874,0.5490196078431373,0.803921568627451,0.9215686274509803,1.0001854829467949,0.00018548294679481938,1.0,84.20708260597075,0.015616081305972212,84.19146652466478
IVON,housing,Boston Housing,19,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260744,21260744,20302628,20302638,20302648,20302658,0.1,100,140,true,0.3407590389251709,0.14447689056396484,0.0009760856628417969,0.48621201515197754,22.533406593406603,9.075633279657605,checkpoints/housing_split19_homoscedastic.jld2,-0.9589679712832927,0.9589679712832927,-3.164561131881876,3.164561131881876,0.27286027161500503,2.4763798217482433,0.9607843137254902,1.0,1.0,1.0063682213364369,0.00636822133643691,1.0,82.89165147418345,0.5245320473547773,82.36711942682868
IVON,housing,Boston Housing,20,repeated-holdout-v1,homoscedastic,success,,506,13,455,51,20260745,21260745,20302728,20302738,20302748,20302758,0.1,100,330,true,0.6741039752960205,0.339648962020874,0.0007681846618652344,1.0145211219787598,22.73736263736265,9.39822656848204,checkpoints/housing_split20_homoscedastic.jld2,-0.9789682529295815,0.9789682529295815,-3.219489261479008,3.219489261479008,0.3432807007761465,3.2262297611438164,0.9607843137254902,1.0,1.0,1.0026402594623056,0.002640259462305766,1.0,88.5598679393111,0.23320530678940452,88.3266626325217
IVON,power,Power Plant,1,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260726,21260726,20310828,20310838,20310848,20310858,0.1,100,495,false,22.474719047546387,13.84005093574524,0.006566047668457031,36.32133603096008,454.4567599581929,17.073857261584028,checkpoints/power_split01_homoscedastic.jld2,-0.9470716264213387,0.9470716264213387,-3.784620104987629,3.784620104987629,0.23645043928881437,4.0371210711040195,0.9947753396029259,0.9979101358411703,0.9989550679205852,1.000379699079818,0.0003796990798180604,1.0,291.6272903743967,0.11068858545095059,291.5166017889457
IVON,power,Power Plant,2,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260727,21260727,20310928,20310938,20310948,20310958,0.1,100,485,false,21.28635287284851,13.970131158828735,0.0062029361724853516,35.26268696784973,454.4331587504357,17.11428166532537,checkpoints/power_split02_homoscedastic.jld2,-0.945041993215426,0.945041993215426,-3.7849552932577746,3.7849552932577746,0.2275620700353459,3.8945613776894272,0.9916405433646813,0.9989550679205852,1.0,1.0004431731533387,0.00044317315333870544,1.0,293.02844173262463,0.12980481253248585,292.89863692009214
IVON,power,Power Plant,3,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260728,21260728,20311028,20311038,20311048,20311058,0.1,100,490,false,21.566842079162598,14.221127986907959,0.004899024963378906,35.792869091033936,454.4043316687956,17.083889691613283,checkpoints/power_split03_homoscedastic.jld2,-0.9460433055737363,0.9460433055737363,-3.784179201707789,3.784179201707789,0.23190915337283036,3.961910420902978,0.987460815047022,0.9989550679205852,1.0,1.0004473787361177,0.0004473787361176039,1.0,291.98985863415066,0.13057163894010232,291.8592869952102
IVON,power,Power Plant,4,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260729,21260729,20311128,20311138,20311148,20311158,0.1,100,410,false,20.526026964187622,13.40747618675232,0.005391836166381836,33.93889498710632,454.2618476367431,17.08543182478189,checkpoints/power_split04_homoscedastic.jld2,-0.948735372609452,0.948735372609452,-3.7869615329396438,3.7869615329396438,0.24339383437071757,4.158488798237731,0.9885057471264368,0.9989550679205852,0.9989550679205852,1.0003820259565968,0.00038202595659684907,1.0,292.02349859291564,0.1115179536457979,291.9119806392699
IVON,power,Power Plant,5,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260730,21260730,20311228,20311238,20311248,20311258,0.1,100,435,false,18.752930164337158,11.304646968841553,0.008951902389526367,30.066529035568237,454.2793299268373,17.000595949907037,checkpoints/power_split05_homoscedastic.jld2,-0.9441289799999495,0.9441289799999495,-3.777377379318607,3.777377379318607,0.2230643530081646,3.792226929198873,0.9958202716823407,0.9989550679205852,1.0,1.000651537795231,0.0006515377952310273,1.0,289.2085702767008,0.18830762470537363,289.0202626519956
IVON,power,Power Plant,6,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260731,21260731,20311328,20311338,20311348,20311358,0.1,100,185,true,11.0987389087677,5.126035928726196,0.004835844039916992,16.229610681533813,454.32516432470135,17.03769556198857,checkpoints/power_split06_homoscedastic.jld2,-0.9520792019905552,0.9520792019905552,-3.7875074772738793,3.7875074772738793,0.25685558323657015,4.376227235589549,0.9905956112852664,0.9979101358411703,0.9979101358411703,1.0003290395015918,0.00032903950159207315,1.0,290.3785846596993,0.095514596694148,290.28307006300497
IVON,power,Power Plant,7,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260732,21260732,20311428,20311438,20311448,20311458,0.1,100,480,false,21.648338079452515,14.853807926177979,0.0064470767974853516,36.50859308242798,454.2980234583667,17.096120988809847,checkpoints/power_split07_homoscedastic.jld2,-0.9433521420825922,0.9433521420825922,-3.782203737098838,3.782203737098838,0.21978477251470796,3.7574670518214375,0.9968652037617555,1.0,1.0,1.0005461189774363,0.0005461189774363038,1.0,292.43697107309856,0.15961820907389077,292.27735286402475
IVON,power,Power Plant,8,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260733,21260733,20311528,20311538,20311548,20311558,0.1,100,485,false,21.53804111480713,14.57099199295044,0.007838010787963867,36.11687111854553,454.37528974567385,17.051115197305624,checkpoints/power_split08_homoscedastic.jld2,-0.948368077512545,0.948368077512545,-3.7845836865697016,3.7845836865697016,0.24166798671936296,4.120708684648346,0.987460815047022,0.9989550679205852,0.9989550679205852,1.0004815972696584,0.00048159726965830914,1.0,290.8805493169594,0.14001984517262375,290.7405294717865
IVON,power,Power Plant,9,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260734,21260734,20311628,20311638,20311648,20311658,0.1,100,445,false,20.116848945617676,13.616222858428955,0.006462812423706055,33.73953461647034,454.4502833584952,17.11403747614893,checkpoints/power_split09_homoscedastic.jld2,-0.9450719369006677,0.9450719369006677,-3.784970968688975,3.784970968688975,0.22753561978160972,3.8940531193923555,0.9958202716823407,0.9989550679205852,1.0,1.0005193686934792,0.0005193686934792992,1.0,293.04239677642937,0.15211804139940036,292.8902787350303
IVON,power,Power Plant,10,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260735,21260735,20311728,20311738,20311748,20311758,0.1,100,320,true,16.54202103614807,10.093657970428467,0.008445024490356445,26.644124031066895,454.4265857623973,17.075849144269256,checkpoints/power_split10_homoscedastic.jld2,-0.9450567694622609,0.9450567694622609,-3.7827219039472766,3.7827219039472766,0.227481648113956,3.8844422953908575,0.9895506792058516,0.9979101358411703,1.0,1.0005121608077023,0.000512160807702471,1.0,291.7339622143815,0.14933821654035562,291.58462399784156
IVON,power,Power Plant,11,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260736,21260736,20311828,20311838,20311848,20311858,0.1,100,435,false,20.214637994766235,11.974082946777344,0.00623011589050293,32.19495105743408,454.4391476019044,17.072059873740095,checkpoints/power_split11_homoscedastic.jld2,-0.9431491765393519,0.9431491765393519,-3.78059237822358,3.78059237822358,0.21907777739878284,3.740108953618878,0.9947753396029259,1.0,1.0,1.0004473829732703,0.00044738297327036005,1.0,291.58562043919324,0.1303921066266153,291.45522833256643
IVON,power,Power Plant,12,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260737,21260737,20311928,20311938,20311948,20311958,0.1,100,395,true,20.746567010879517,10.537766933441162,0.00706791877746582,31.291401863098145,454.48619672511904,17.10168305164509,checkpoints/power_split12_homoscedastic.jld2,-0.9452135799792584,0.9452135799792584,-3.7843904627173535,3.7843904627173535,0.22809395798666385,3.90079058366792,0.9958202716823407,0.9989550679205852,1.0,1.0005510544302738,0.0005510544302737193,1.0,292.62872874533707,0.16116554641212652,292.46756319892506
IVON,power,Power Plant,13,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260738,21260738,20312028,20312038,20312048,20312058,0.1,100,480,false,23.00887107849121,14.147202014923096,0.006309986114501953,37.16238307952881,454.373464173731,17.095156336518258,checkpoints/power_split13_homoscedastic.jld2,-0.9500824305700133,0.9500824305700133,-3.7888775987799326,3.7888775987799326,0.248654062587345,4.2507800606825095,0.9853709508881923,0.9968652037617555,0.9989550679205852,1.0004869010964688,0.0004869010964685039,1.0,292.3866642742728,0.1422941042725206,292.24437016999985
IVON,power,Power Plant,14,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260739,21260739,20312128,20312138,20312148,20312158,0.1,100,335,true,18.574382781982422,8.922395944595337,0.01083683967590332,27.507615566253662,454.44440250841956,17.042068747009665,checkpoints/power_split14_homoscedastic.jld2,-0.9438597983643984,0.9438597983643984,-3.779544717737479,3.779544717737479,0.2217359223788552,3.77883883072422,0.9895506792058516,1.0,1.0,1.0007103211169839,0.0007103211169836681,1.0,290.638407236582,0.20630005877845775,290.4321071778031
IVON,power,Power Plant,15,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260740,21260740,20312228,20312238,20312248,20312258,0.1,100,500,false,23.07406210899353,14.617601871490479,0.008714914321899414,37.70037889480591,454.41876785506867,17.111427624080306,checkpoints/power_split15_homoscedastic.jld2,-0.9465080730388652,0.9465080730388652,-3.786254595456385,3.786254595456385,0.23330230969355545,3.9921355898851183,0.987460815047022,0.9979101358411703,1.0,1.000748433995714,0.0007484339957138392,1.0,293.0200975230882,0.21914218894955875,292.80095533413873
IVON,power,Power Plant,16,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260741,21260741,20312328,20312338,20312348,20312358,0.1,100,455,false,20.79982590675354,13.295969009399414,0.009797096252441406,34.105592012405396,454.27758796887656,17.05328867368211,checkpoints/power_split16_homoscedastic.jld2,-0.9461362083398059,0.9461362083398059,-3.7824792775565155,3.7824792775565155,0.23215543286233342,3.95901362144537,0.9905956112852664,0.9989550679205852,1.0,1.000529880698426,0.0005298806984261764,1.0,290.9687516602202,0.15409707228562197,290.81465458793497
IVON,power,Power Plant,17,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260742,21260742,20312428,20312438,20312448,20312458,0.1,100,435,false,20.87451982498169,13.52151107788086,0.004015922546386719,34.400046825408936,454.43801184531407,17.10747404553563,checkpoints/power_split17_homoscedastic.jld2,-0.9470489033851025,0.9470489033851025,-3.786564350088945,3.786564350088945,0.23637804991278508,4.043831364676479,0.9895506792058516,0.9989550679205852,1.0,1.0003646096850414,0.0003646096850413021,1.0,292.77237695578685,0.10670873711161334,292.66566821867525
IVON,power,Power Plant,18,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260743,21260743,20312528,20312538,20312548,20312558,0.1,100,495,false,20.962568998336792,14.432687997817993,0.004963874816894531,35.40022087097168,454.26409243990247,17.05631636361589,checkpoints/power_split18_homoscedastic.jld2,-0.950235612651125,0.950235612651125,-3.786756208985983,3.786756208985983,0.24927823805477325,4.251768512429842,0.9885057471264368,0.9979101358411703,0.9989550679205852,1.000486238377417,0.0004862383774165125,1.0,291.05938335697255,0.141455461221404,290.9179278957508
IVON,power,Power Plant,19,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260744,21260744,20312628,20312638,20312648,20312658,0.1,100,495,false,19.993438959121704,15.226639032363892,0.006921052932739258,35.226999044418335,454.28139588897903,17.05638934039599,checkpoints/power_split19_homoscedastic.jld2,-0.946563161420776,0.946563161420776,-3.78308803632449,3.78308803632449,0.2338734935488234,3.989037346458694,0.9916405433646813,1.0,1.0,1.000583122823549,0.0005831228235493119,1.0,291.09005966635635,0.1696423351822984,290.9204173311736
IVON,power,Power Plant,20,repeated-holdout-v1,homoscedastic,success,,9568,4,8611,957,20260745,21260745,20312728,20312738,20312748,20312758,0.1,100,435,false,22.049268007278442,13.582967042922974,0.00701594352722168,35.63925099372864,454.32861804668374,17.071932391538823,checkpoints/power_split20_homoscedastic.jld2,-0.9417096925202453,0.9417096925202453,-3.7791454268760907,3.7791454268760907,0.21216635536553277,3.622089679742384,0.9958202716823407,1.0,1.0,1.0005511169339654,0.0005511169339653992,1.0,291.6114990942245,0.16062351295188193,291.45087558127295
IVON,wine,Wine,1,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260726,21260726,20320828,20320838,20320848,20320858,0.1,100,55,true,0.6635980606079102,0.17521882057189941,0.0013921260833740234,0.8402090072631836,5.644892286309937,0.8108873032490439,checkpoints/wine_split01_homoscedastic.jld2,-1.2335379278708145,1.2335379278708145,-1.0239117331127647,1.0239117331127647,0.7928135696345503,0.6428824524841129,0.66875,0.90625,0.975,1.0017186973413534,0.0017186973413532542,1.0,0.6586683277586023,0.0011301091880952852,0.657538218570507
IVON,wine,Wine,2,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260727,21260727,20320928,20320938,20320948,20320958,0.1,100,110,true,0.835960865020752,0.503493070602417,0.001878976821899414,1.3413329124450684,5.63724808895066,0.8070635238901888,checkpoints/wine_split02_homoscedastic.jld2,-1.2441077651634427,1.2441077651634427,-1.0297548674501933,1.0297548674501933,0.8054213949712173,0.6500262245905165,0.6875,0.89375,0.96875,1.006879520155795,0.006879520155794627,1.0,0.6558325175841581,0.004480985990108962,0.6513515315940488
IVON,wine,Wine,3,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260728,21260728,20321028,20321038,20321048,20321058,0.1,100,50,true,0.5768229961395264,0.15614008903503418,0.0013899803161621094,0.7343530654907227,5.643502432244614,0.8111345904850982,checkpoints/wine_split03_homoscedastic.jld2,-1.1812175736242472,1.1812175736242472,-0.9718962911968206,0.9718962911968206,0.7240207027384149,0.5872782321868385,0.66875,0.925,0.9875,1.0009658393079284,0.0009658393079281979,1.0,0.6585747875426643,0.0006354636612363848,0.6579393238814275
IVON,wine,Wine,4,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260729,21260729,20321128,20321138,20321148,20321158,0.1,100,35,true,0.5604879856109619,0.14554214477539062,0.0018630027770996094,0.7078931331634521,5.637943015983322,0.810384750105759,checkpoints/wine_split04_homoscedastic.jld2,-1.2476836154075985,1.2476836154075985,-1.037437471445662,1.037437471445662,0.8105116012238219,0.6568262356825899,0.66875,0.89375,0.9625,1.00174686397837,0.0017468639783700748,1.0,0.6578706497306579,0.0011472065266841872,0.6567234432039735
IVON,wine,Wine,5,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260730,21260730,20321228,20321238,20321248,20321258,0.1,100,155,true,1.1643788814544678,0.7189788818359375,0.004434108734130859,1.8877918720245361,5.636553161917998,0.8011280744755312,checkpoints/wine_split05_homoscedastic.jld2,-1.3014888129479585,1.3014888129479585,-1.0797543614805,1.0797543614805,0.8746485547396982,0.7007055106904304,0.6125,0.85625,0.95,1.0009216517403703,0.0009216517403703424,1.0,0.6423977135064448,0.0005915217935726304,0.6418061917128723
IVON,wine,Wine,6,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260731,21260731,20321328,20321338,20321348,20321358,0.1,100,185,true,1.2674260139465332,0.869455099105835,0.0018770694732666016,2.1387581825256348,5.624739402362752,0.8142332917906816,checkpoints/wine_split06_homoscedastic.jld2,-1.2684800173798987,1.2684800173798987,-1.0629716625900334,1.0629716625900334,0.8436837955011514,0.6869554254698301,0.6375,0.9125,0.98125,1.0042252009397932,0.004225200939793351,1.0,0.6657770596593899,0.002801206199100713,0.6629758534602899
IVON,wine,Wine,7,repeated-holdout-v1,homoscedastic,success,,1599,11,1439,160,20260732,21260732,20321428,20321438,20321448,20321458,0.1,100,55,true,0.707535982131958,0.1747579574584961,0.0013909339904785156,0.8836848735809326,5.630298818624045,0.8021697677153177,checkpoints/wine_split07_homoscedastic.jld2,-1.305452414799349,1.305452414799349,-1.085017401725622,1.085017401725622,0.87913807702296,0.7052180019672756,0.6125,0.86875,0.975,1.0009501094376834,0.0009501094376831844,1.0,0.6440877091764308,0.0006113729399840462,0.6434763362364466
