dataset,preprocessing,feature_dimension,split,depth,optimizer,beta,status,logpdf_standardized,logpdf,rmse,paper_dvi,error
housing,multiscale_matern32_linear,1000,20,5,vector_transport,0.8,ok,-0.33349810746520625,-2.574019116014633,3.1261607799878153,-2.41,
energy,multiscale_matern32_linear,1000,1,1,damped,0.0,ok,1.172765939305628,-1.1367791702682961,0.8066360840486304,-1.01,
energy,multiscale_matern32_linear,1000,1,2,vector_transport,0.8,ok,1.2920109204457586,-1.0175341891281655,0.7296952121737232,-1.01,
energy,multiscale_matern32_linear,1000,1,3,vector_transport,0.8,ok,1.291847657424798,-1.0176974521491262,0.7284378243493841,-1.01,
energy,multiscale_matern32_linear,1000,1,4,vector_transport,0.8,ok,1.2918471363625765,-1.0176979732113476,0.7284433143361813,-1.01,
energy,multiscale_matern32_linear,1000,1,5,vector_transport,0.8,ok,1.2918471425763889,-1.0176979669975352,0.7284433038426347,-1.01,
energy,multiscale_matern32_linear,1000,2,1,damped,0.0,ok,1.1921686713343758,-1.121842314784005,0.8877717517872082,-1.01,
energy,multiscale_matern32_linear,1000,2,2,vector_transport,0.8,ok,1.2722886284064518,-1.041722357711929,0.8615599548178372,-1.01,
energy,multiscale_matern32_linear,1000,2,3,vector_transport,0.8,ok,1.2717049213705127,-1.0423060647478681,0.8618182648135206,-1.01,
energy,multiscale_matern32_linear,1000,2,4,vector_transport,0.8,ok,1.271707357205798,-1.0423036289125829,0.8618172138533201,-1.01,
energy,multiscale_matern32_linear,1000,2,5,vector_transport,0.8,ok,1.2717073554004379,-1.042303630717943,0.8618172141464941,-1.01,
energy,multiscale_matern32_linear,1000,3,1,damped,0.0,ok,0.966380022592072,-1.3390604782766353,0.9592164714832515,-1.01,
energy,multiscale_matern32_linear,1000,3,2,vector_transport,0.8,ok,1.0341029291573198,-1.2713375717113875,0.8910956990659661,-1.01,
energy,multiscale_matern32_linear,1000,3,3,vector_transport,0.8,ok,1.0381402110122275,-1.2673002898564798,0.889281129925446,-1.01,
energy,multiscale_matern32_linear,1000,3,4,vector_transport,0.8,ok,1.0381278637654001,-1.2673126371033072,0.8892873546353648,-1.01,
energy,multiscale_matern32_linear,1000,3,5,vector_transport,0.8,ok,1.038127868818394,-1.2673126320503134,0.8892873494923418,-1.01,
energy,multiscale_matern32_linear,1000,4,1,damped,0.0,ok,1.3405162152245018,-0.9635362107373129,0.6895199754818356,-1.01,
energy,multiscale_matern32_linear,1000,4,2,vector_transport,0.8,ok,1.5399370522857458,-0.7641153736760689,0.6377771572795904,-1.01,
energy,multiscale_matern32_linear,1000,4,3,vector_transport,0.8,ok,1.5369088093285543,-0.7671436166332604,0.6381042357615744,-1.01,
energy,multiscale_matern32_linear,1000,4,4,vector_transport,0.8,ok,1.5369147903135427,-0.767137635648272,0.6381046219267463,-1.01,
energy,multiscale_matern32_linear,1000,4,5,vector_transport,0.8,ok,1.5369147977601607,-0.767137628201654,0.6381046188295503,-1.01,
energy,multiscale_matern32_linear,1000,5,1,damped,0.0,ok,1.1417884072048639,-1.1749194341807476,0.8233810339643953,-1.01,
energy,multiscale_matern32_linear,1000,5,2,vector_transport,0.8,ok,1.258295825318486,-1.0584120160671255,0.8640331719947408,-1.01,
energy,multiscale_matern32_linear,1000,5,3,vector_transport,0.8,ok,1.2598359635326513,-1.0568718778529602,0.8609970929603044,-1.01,
energy,multiscale_matern32_linear,1000,5,4,vector_transport,0.8,ok,1.2598303767782615,-1.05687746460735,0.8610092978372926,-1.01,
energy,multiscale_matern32_linear,1000,5,5,vector_transport,0.8,ok,1.2598303810627838,-1.0568774603228277,0.8610092820813631,-1.01,
energy,multiscale_matern32_linear,1000,6,1,damped,0.0,ok,1.2259161233326359,-1.0935967974499068,0.8590761547971586,-1.01,
energy,multiscale_matern32_linear,1000,6,2,vector_transport,0.8,ok,1.3223609194252235,-0.9971520013573192,0.8267495810421516,-1.01,
energy,multiscale_matern32_linear,1000,6,3,vector_transport,0.8,ok,1.323455184835195,-0.9960577359473477,0.826175345189109,-1.01,
energy,multiscale_matern32_linear,1000,6,4,vector_transport,0.8,ok,1.3234513153317975,-0.9960616054507452,0.8261774253297167,-1.01,
energy,multiscale_matern32_linear,1000,6,5,vector_transport,0.8,ok,1.323451320316892,-0.9960616004656506,0.8261774223763322,-1.01,
energy,multiscale_matern32_linear,1000,7,1,damped,0.0,ok,0.943751016677761,-1.3629920424168238,0.9922378940168206,-1.01,
energy,multiscale_matern32_linear,1000,7,2,vector_transport,0.8,ok,1.014337611468545,-1.2924054476260398,0.9420640392863748,-1.01,
energy,multiscale_matern32_linear,1000,7,3,vector_transport,0.8,ok,1.0151994729305032,-1.2915435861640816,0.9413329790156185,-1.01,
energy,multiscale_matern32_linear,1000,7,4,vector_transport,0.8,ok,1.0151948648532483,-1.2915481942413365,0.9413373072457566,-1.01,
energy,multiscale_matern32_linear,1000,7,5,vector_transport,0.8,ok,1.0151948723285655,-1.2915481867660192,0.9413372995696453,-1.01,
energy,multiscale_matern32_linear,1000,8,1,damped,0.0,ok,1.1992469331448385,-1.1171282561257494,0.7004118313295908,-1.01,
energy,multiscale_matern32_linear,1000,8,2,vector_transport,0.8,ok,1.3158999621892007,-1.0004752270813873,0.6824431576451285,-1.01,
energy,multiscale_matern32_linear,1000,8,3,vector_transport,0.8,ok,1.3166526896819575,-0.9997224995886305,0.6820256718316599,-1.01,
energy,multiscale_matern32_linear,1000,8,4,vector_transport,0.8,ok,1.316648538202768,-0.99972665106782,0.6820274458014882,-1.01,
energy,multiscale_matern32_linear,1000,8,5,vector_transport,0.8,ok,1.3166485455997508,-0.9997266436708372,0.6820274436439177,-1.01,
energy,multiscale_matern32_linear,1000,9,1,damped,0.0,ok,1.2740711404135618,-1.0380904138962874,0.7579182376739992,-1.01,
energy,multiscale_matern32_linear,1000,9,2,vector_transport,0.8,ok,1.2811302532082414,-1.031031301101608,0.7018884668260711,-1.01,
energy,multiscale_matern32_linear,1000,9,3,vector_transport,0.8,ok,1.2816380644683403,-1.030523489841509,0.7018843438671818,-1.01,
energy,multiscale_matern32_linear,1000,9,4,vector_transport,0.8,ok,1.2816362432664208,-1.0305253110434285,0.701884414452863,-1.01,
energy,multiscale_matern32_linear,1000,9,5,vector_transport,0.8,ok,1.2816362447593663,-1.030525309550483,0.7018844142101937,-1.01,
energy,multiscale_matern32_linear,1000,10,1,damped,0.0,ok,1.287983238099332,-1.017838748184543,0.6792100808696235,-1.01,
energy,multiscale_matern32_linear,1000,10,2,vector_transport,0.8,ok,1.3932852271561034,-0.9125367591277715,0.682798834072006,-1.01,
energy,multiscale_matern32_linear,1000,10,3,vector_transport,0.8,ok,1.3919390059118353,-0.9138829803720396,0.6839385107068202,-1.01,
energy,multiscale_matern32_linear,1000,10,4,vector_transport,0.8,ok,1.3919419265988477,-0.9138800596850272,0.6839360958234733,-1.01,
energy,multiscale_matern32_linear,1000,10,5,vector_transport,0.8,ok,1.3919419262614183,-0.9138800600224566,0.6839360960399272,-1.01,
energy,multiscale_matern32_linear,1000,11,1,damped,0.0,ok,1.3205549943658115,-0.9966296438639421,0.6095761727215874,-1.01,
energy,multiscale_matern32_linear,1000,11,2,vector_transport,0.8,ok,1.5066216319343253,-0.8105630062954283,0.5912969217152103,-1.01,
energy,multiscale_matern32_linear,1000,11,3,vector_transport,0.8,ok,1.5044632860133276,-0.812721352216426,0.5923248711835463,-1.01,
energy,multiscale_matern32_linear,1000,11,4,vector_transport,0.8,ok,1.5044712087797778,-0.8127134294499758,0.5923211559955845,-1.01,
energy,multiscale_matern32_linear,1000,11,5,vector_transport,0.8,ok,1.5044711992589537,-0.8127134389708,0.5923211598522403,-1.01,
energy,multiscale_matern32_linear,1000,12,1,damped,0.0,ok,1.1830143914386848,-1.1169464493045622,0.8412993612831551,-1.01,
energy,multiscale_matern32_linear,1000,12,2,vector_transport,0.8,ok,1.3048623772553911,-0.9950984634878559,0.7448767946620521,-1.01,
energy,multiscale_matern32_linear,1000,12,3,vector_transport,0.8,ok,1.305306172755391,-0.9946546679878561,0.7450630084181344,-1.01,
energy,multiscale_matern32_linear,1000,12,4,vector_transport,0.8,ok,1.3053048959766742,-0.9946559447665728,0.7450623658695836,-1.01,
energy,multiscale_matern32_linear,1000,12,5,vector_transport,0.8,ok,1.3053048986433624,-0.9946559420998846,0.7450623645134484,-1.01,
energy,multiscale_matern32_linear,1000,13,1,damped,0.0,ok,1.2736946832422218,-1.0457014660783304,0.66697242753321,-1.01,
energy,multiscale_matern32_linear,1000,13,2,vector_transport,0.8,ok,1.4151740879593673,-0.9042220613611849,0.5605296683014022,-1.01,
energy,multiscale_matern32_linear,1000,13,3,vector_transport,0.8,ok,1.4148309386757516,-0.9045652106448006,0.5594643123426952,-1.01,
energy,multiscale_matern32_linear,1000,13,4,vector_transport,0.8,ok,1.4148284429589228,-0.9045677063616293,0.5594662705119275,-1.01,
energy,multiscale_matern32_linear,1000,13,5,vector_transport,0.8,ok,1.4148284555505672,-0.9045676937699849,0.55946627544602,-1.01,
energy,multiscale_matern32_linear,1000,14,1,damped,0.0,ok,0.9897534603079838,-1.3272786861413606,0.9226740723620344,-1.01,
energy,multiscale_matern32_linear,1000,14,2,vector_transport,0.8,ok,1.0826513615534057,-1.2343807848959387,0.9000933460645766,-1.01,
energy,multiscale_matern32_linear,1000,14,3,vector_transport,0.8,ok,1.0847679948807982,-1.2322641515685462,0.8998162357915054,-1.01,
energy,multiscale_matern32_linear,1000,14,4,vector_transport,0.8,ok,1.0847598468927873,-1.2322722995565571,0.8998167616713305,-1.01,
energy,multiscale_matern32_linear,1000,14,5,vector_transport,0.8,ok,1.0847598596766799,-1.2322722867726645,0.8998167620164618,-1.01,
energy,multiscale_matern32_linear,1000,15,1,damped,0.0,ok,1.3750304260148059,-0.9333631697049158,0.5679903206390458,-1.01,
energy,multiscale_matern32_linear,1000,15,2,vector_transport,0.8,ok,1.522966723051041,-0.7854268726686806,0.5283426579327896,-1.01,
energy,multiscale_matern32_linear,1000,15,3,vector_transport,0.8,ok,1.5224266296582765,-0.7859669660614452,0.5284654011169014,-1.01,
energy,multiscale_matern32_linear,1000,15,4,vector_transport,0.8,ok,1.5224302534740755,-0.7859633422456462,0.5284641625456703,-1.01,
energy,multiscale_matern32_linear,1000,15,5,vector_transport,0.8,ok,1.5224302359449888,-0.7859633597747329,0.5284641702647966,-1.01,
energy,multiscale_matern32_linear,1000,16,1,damped,0.0,ok,1.201116365098525,-1.1123412623720044,0.7397513259823745,-1.01,
energy,multiscale_matern32_linear,1000,16,2,vector_transport,0.8,ok,1.378126455203225,-0.9353311722673043,0.6647113600639893,-1.01,
energy,multiscale_matern32_linear,1000,16,3,vector_transport,0.8,ok,1.3751701148228024,-0.938287512647727,0.6661511270812612,-1.01,
energy,multiscale_matern32_linear,1000,16,4,vector_transport,0.8,ok,1.3751799312867523,-0.9382776961837771,0.6661464051908114,-1.01,
energy,multiscale_matern32_linear,1000,16,5,vector_transport,0.8,ok,1.3751799217385667,-0.9382777057319627,0.666146409855569,-1.01,
energy,multiscale_matern32_linear,1000,17,1,damped,0.0,ok,1.2339697032432382,-1.07205200288665,0.6982507238929989,-1.01,
energy,multiscale_matern32_linear,1000,17,2,vector_transport,0.8,ok,1.4577647958824307,-0.8482569102474575,0.5780001151170443,-1.01,
energy,multiscale_matern32_linear,1000,17,3,vector_transport,0.8,ok,1.4538519383421977,-0.8521697677876905,0.5804603339689718,-1.01,
energy,multiscale_matern32_linear,1000,17,4,vector_transport,0.8,ok,1.453856941944267,-0.8521647641856211,0.5804566276395429,-1.01,
energy,multiscale_matern32_linear,1000,17,5,vector_transport,0.8,ok,1.4538569587589156,-0.8521647473709726,0.5804566179789058,-1.01,
energy,multiscale_matern32_linear,1000,18,1,damped,0.0,ok,1.3242870326084446,-0.9903194357297262,0.7286486371824479,-1.01,
energy,multiscale_matern32_linear,1000,18,2,vector_transport,0.8,ok,1.4757978139347174,-0.8388086544034534,0.6987959697914554,-1.01,
energy,multiscale_matern32_linear,1000,18,3,vector_transport,0.8,ok,1.4736937214731185,-0.8409127468650524,0.6998804716495419,-1.01,
energy,multiscale_matern32_linear,1000,18,4,vector_transport,0.8,ok,1.473700669005299,-0.8409057993328719,0.6998766655563154,-1.01,
energy,multiscale_matern32_linear,1000,18,5,vector_transport,0.8,ok,1.473700662735205,-0.8409058056029659,0.6998766694261104,-1.01,
energy,multiscale_matern32_linear,1000,19,1,damped,0.0,ok,1.2051083881677245,-1.0973948895694312,0.7899255716465495,-1.01,
energy,multiscale_matern32_linear,1000,19,2,vector_transport,0.8,ok,1.391041165510804,-0.9114621122263518,0.6739698297749941,-1.01,
energy,multiscale_matern32_linear,1000,19,3,vector_transport,0.8,ok,1.3882677033484785,-0.9142355743886772,0.6757482113521792,-1.01,
energy,multiscale_matern32_linear,1000,19,4,vector_transport,0.8,ok,1.3882713086961844,-0.9142319690409713,0.6757456128985059,-1.01,
energy,multiscale_matern32_linear,1000,19,5,vector_transport,0.8,ok,1.3882713235104502,-0.9142319542267054,0.6757456055280634,-1.01,
energy,multiscale_matern32_linear,1000,20,1,damped,0.0,ok,1.2352644718695625,-1.072737706796084,0.7143579697132695,-1.01,
energy,multiscale_matern32_linear,1000,20,2,vector_transport,0.8,ok,1.4010284282518195,-0.9069737504138269,0.6340085171950943,-1.01,
energy,multiscale_matern32_linear,1000,20,3,vector_transport,0.8,ok,1.4003657622528365,-0.9076364164128099,0.634343973686459,-1.01,
energy,multiscale_matern32_linear,1000,20,4,vector_transport,0.8,ok,1.4003674838735458,-0.9076346947921006,0.6343430491575714,-1.01,
energy,multiscale_matern32_linear,1000,20,5,vector_transport,0.8,ok,1.4003674842825462,-0.9076346943831002,0.6343430493575565,-1.01,
concrete,multiscale_matern32_linear,1000,1,1,damped,0.0,ok,-0.7052425778960795,-3.5276406222063867,8.419519904566995,-3.06,
concrete,multiscale_matern32_linear,1000,1,2,vector_transport,0.8,ok,-0.32641687156343246,-3.1488149158737397,8.285609322030995,-3.06,
concrete,multiscale_matern32_linear,1000,1,3,vector_transport,0.8,ok,-0.3261359250030703,-3.1485339693133776,8.290720351157743,-3.06,
concrete,multiscale_matern32_linear,1000,1,4,vector_transport,0.8,ok,-0.32613718736162267,-3.14853523167193,8.290689199490012,-3.06,
concrete,multiscale_matern32_linear,1000,1,5,vector_transport,0.8,ok,-0.3261371849212003,-3.1485352292315074,8.29068922435334,-3.06,
concrete,multiscale_matern32_linear,1000,2,1,damped,0.0,ok,-0.37137083925857123,-3.1971032331853175,5.93774220926102,-3.06,
concrete,multiscale_matern32_linear,1000,2,2,vector_transport,0.8,ok,-0.11155271038856485,-2.937285104315311,5.691426815366591,-3.06,
concrete,multiscale_matern32_linear,1000,2,3,vector_transport,0.8,ok,-0.111501782619169,-2.9372341765459153,5.685958183093514,-3.06,
concrete,multiscale_matern32_linear,1000,2,4,vector_transport,0.8,ok,-0.11150168894529275,-2.937234082872039,5.68598884173197,-3.06,
concrete,multiscale_matern32_linear,1000,2,5,vector_transport,0.8,ok,-0.11150168698612593,-2.937234080912872,5.685988815404367,-3.06,
concrete,multiscale_matern32_linear,1000,3,1,damped,0.0,ok,-0.316494263418289,-3.136628783774975,6.169598110515018,-3.06,
concrete,multiscale_matern32_linear,1000,3,2,vector_transport,0.8,ok,-0.09188989587170825,-2.912024416228394,5.9777426432863505,-3.06,
concrete,multiscale_matern32_linear,1000,3,3,vector_transport,0.8,ok,-0.09168965657518391,-2.9118241769318702,5.977155555453968,-3.06,
concrete,multiscale_matern32_linear,1000,3,4,vector_transport,0.8,ok,-0.09169060660700744,-2.9118251269636937,5.977158398725176,-3.06,
concrete,multiscale_matern32_linear,1000,3,5,vector_transport,0.8,ok,-0.09169060569922825,-2.9118251260559145,5.977158403361685,-3.06,
concrete,multiscale_matern32_linear,1000,4,1,damped,0.0,ok,-0.24080531165596175,-3.047006360962734,5.14404774649545,-3.06,
concrete,multiscale_matern32_linear,1000,4,2,vector_transport,0.8,ok,-0.09084927238556657,-2.8970503216923387,5.516316511678481,-3.06,
concrete,multiscale_matern32_linear,1000,4,3,vector_transport,0.8,ok,-0.09124322307880683,-2.897444272385579,5.515883839970801,-3.06,
concrete,multiscale_matern32_linear,1000,4,4,vector_transport,0.8,ok,-0.09123941875675683,-2.897440468063529,5.515875448828725,-3.06,
concrete,multiscale_matern32_linear,1000,4,5,vector_transport,0.8,ok,-0.09123942508679643,-2.8974404743935684,5.515875476330169,-3.06,
concrete,multiscale_matern32_linear,1000,5,1,damped,0.0,ok,-0.5870607777117797,-3.3995942249600897,7.681990867820917,-3.06,
concrete,multiscale_matern32_linear,1000,5,2,vector_transport,0.8,ok,-0.35643325256284697,-3.168966699811157,8.080559672436074,-3.06,
concrete,multiscale_matern32_linear,1000,5,3,vector_transport,0.8,ok,-0.3562742893812949,-3.168807736629605,8.07651374432167,-3.06,
concrete,multiscale_matern32_linear,1000,5,4,vector_transport,0.8,ok,-0.35627523817371354,-3.1688086854220234,8.07653770378582,-3.06,
concrete,multiscale_matern32_linear,1000,5,5,vector_transport,0.8,ok,-0.35627523713149,-3.1688086843798002,8.07653767635892,-3.06,
concrete,multiscale_matern32_linear,1000,6,1,damped,0.0,ok,-0.34990724864409634,-3.1666112539783757,6.0679212206398905,-3.06,
concrete,multiscale_matern32_linear,1000,6,2,vector_transport,0.8,ok,-0.15258566395177023,-2.9692896692860495,5.832395902170234,-3.06,
concrete,multiscale_matern32_linear,1000,6,3,vector_transport,0.8,ok,-0.1515667055020452,-2.9682707108363244,5.824832947720409,-3.06,
concrete,multiscale_matern32_linear,1000,6,4,vector_transport,0.8,ok,-0.15157471089688243,-2.9682787162311617,5.82489572707391,-3.06,
concrete,multiscale_matern32_linear,1000,6,5,vector_transport,0.8,ok,-0.15157469317706881,-2.968278698511348,5.824895598016032,-3.06,
concrete,multiscale_matern32_linear,1000,7,1,damped,0.0,ok,-0.36525986942599115,-3.1816882983029573,6.219690853221042,-3.06,
concrete,multiscale_matern32_linear,1000,7,2,vector_transport,0.8,ok,-0.26497362273470354,-3.08140205161167,6.66278890567226,-3.06,
concrete,multiscale_matern32_linear,1000,7,3,vector_transport,0.8,ok,-0.26388335882274905,-3.0803117876997153,6.655499375668616,-3.06,
concrete,multiscale_matern32_linear,1000,7,4,vector_transport,0.8,ok,-0.263888333105811,-3.080316761982777,6.655544015965163,-3.06,
concrete,multiscale_matern32_linear,1000,7,5,vector_transport,0.8,ok,-0.26388833031552356,-3.0803167591924896,6.6555439741140106,-3.06,
concrete,multiscale_matern32_linear,1000,8,1,damped,0.0,ok,-0.3600047415514303,-3.1809138948750952,5.632544563123983,-3.06,
concrete,multiscale_matern32_linear,1000,8,2,vector_transport,0.8,ok,-0.20362447403455802,-3.0245336273582226,5.906317245003953,-3.06,
concrete,multiscale_matern32_linear,1000,8,3,vector_transport,0.8,ok,-0.20321298727909584,-3.0241221406027607,5.902058166796133,-3.06,
concrete,multiscale_matern32_linear,1000,8,4,vector_transport,0.8,ok,-0.20321601628242536,-3.0241251696060902,5.902088362853136,-3.06,
concrete,multiscale_matern32_linear,1000,8,5,vector_transport,0.8,ok,-0.20321601130707517,-3.02412516463074,5.90208831510293,-3.06,
concrete,multiscale_matern32_linear,1000,9,1,damped,0.0,ok,-0.22992852938099106,-3.0394025920107404,5.111606972308982,-3.06,
concrete,multiscale_matern32_linear,1000,9,2,vector_transport,0.8,ok,-0.016455479395184932,-2.825929542024934,5.0130107941129305,-3.06,
concrete,multiscale_matern32_linear,1000,9,3,vector_transport,0.8,ok,-0.016844028348855844,-2.826318090978605,5.011316963505817,-3.06,
concrete,multiscale_matern32_linear,1000,9,4,vector_transport,0.8,ok,-0.016838907390571936,-2.826312970020321,5.01132217702242,-3.06,
concrete,multiscale_matern32_linear,1000,9,5,vector_transport,0.8,ok,-0.01683891579611749,-2.8263129784258667,5.011322177551397,-3.06,
concrete,multiscale_matern32_linear,1000,10,1,damped,0.0,ok,-0.30550121375768335,-3.126551914512194,5.806205896372222,-3.06,
concrete,multiscale_matern32_linear,1000,10,2,vector_transport,0.8,ok,-0.1514489647623802,-2.9724996655168905,5.739394864009402,-3.06,
concrete,multiscale_matern32_linear,1000,10,3,vector_transport,0.8,ok,-0.15103070061117654,-2.972081401365687,5.737173714919991,-3.06,
concrete,multiscale_matern32_linear,1000,10,4,vector_transport,0.8,ok,-0.15103362474090243,-2.972084325495413,5.737189919495767,-3.06,
concrete,multiscale_matern32_linear,1000,10,5,vector_transport,0.8,ok,-0.15103362064916315,-2.9720843214036736,5.737189900337823,-3.06,
concrete,multiscale_matern32_linear,1000,11,1,damped,0.0,ok,-0.17447598548001264,-2.9849552734106,4.698730202790317,-3.06,
concrete,multiscale_matern32_linear,1000,11,2,vector_transport,0.8,ok,-0.028110360818374484,-2.838589648748962,4.738560853964997,-3.06,
concrete,multiscale_matern32_linear,1000,11,3,vector_transport,0.8,ok,-0.025658827617525876,-2.8361381155481133,4.727933171573593,-3.06,
concrete,multiscale_matern32_linear,1000,11,4,vector_transport,0.8,ok,-0.025656521298473785,-2.836135809229061,4.72791258631223,-3.06,
concrete,multiscale_matern32_linear,1000,11,5,vector_transport,0.8,ok,-0.0256565714483967,-2.836135859378984,4.727912833632888,-3.06,
concrete,multiscale_matern32_linear,1000,12,1,damped,0.0,ok,-0.40097444943919586,-3.2107550269519103,5.996326291843754,-3.06,
concrete,multiscale_matern32_linear,1000,12,2,vector_transport,0.8,ok,-0.14389871343032287,-2.9536792909430374,5.82241423200239,-3.06,
concrete,multiscale_matern32_linear,1000,12,3,vector_transport,0.8,ok,-0.14338905089027026,-2.9531696284029847,5.821077378462916,-3.06,
concrete,multiscale_matern32_linear,1000,12,4,vector_transport,0.8,ok,-0.1433934504442652,-2.9531740279569796,5.821091237871206,-3.06,
concrete,multiscale_matern32_linear,1000,12,5,vector_transport,0.8,ok,-0.14339344407821045,-2.953174021590925,5.8210912218552595,-3.06,
concrete,multiscale_matern32_linear,1000,13,1,damped,0.0,ok,-0.39715310922602237,-3.219446602488381,6.225312478515019,-3.06,
concrete,multiscale_matern32_linear,1000,13,2,vector_transport,0.8,ok,-0.1794935757404934,-3.001787069002852,6.430863715982888,-3.06,
concrete,multiscale_matern32_linear,1000,13,3,vector_transport,0.8,ok,-0.17945122354423804,-3.0017447168065967,6.43115755556086,-3.06,
concrete,multiscale_matern32_linear,1000,13,4,vector_transport,0.8,ok,-0.1794508519263563,-3.001744345188715,6.4311540304972965,-3.06,
concrete,multiscale_matern32_linear,1000,13,5,vector_transport,0.8,ok,-0.17945085133136313,-3.001744344593722,6.431154026965328,-3.06,
concrete,multiscale_matern32_linear,1000,14,1,damped,0.0,ok,-0.369061089122547,-3.19146690760685,5.5748464231382835,-3.06,
concrete,multiscale_matern32_linear,1000,14,2,vector_transport,0.8,ok,-0.15000738702659006,-2.9724132055108927,5.96095332330083,-3.06,
concrete,multiscale_matern32_linear,1000,14,3,vector_transport,0.8,ok,-0.14977739847766766,-2.9721832169619704,5.955738605354145,-3.06,
concrete,multiscale_matern32_linear,1000,14,4,vector_transport,0.8,ok,-0.14977814980791715,-2.97218396829222,5.955769656231013,-3.06,
concrete,multiscale_matern32_linear,1000,14,5,vector_transport,0.8,ok,-0.14977814868625122,-2.972183967170554,5.955769616291965,-3.06,
concrete,multiscale_matern32_linear,1000,15,1,damped,0.0,ok,-0.4144563272071999,-3.233381256226647,6.205279173627438,-3.06,
concrete,multiscale_matern32_linear,1000,15,2,vector_transport,0.8,ok,-0.21812517148706734,-3.0370501005065145,6.546929916320153,-3.06,
concrete,multiscale_matern32_linear,1000,15,3,vector_transport,0.8,ok,-0.21679543584073155,-3.0357203648601785,6.540202836836776,-3.06,
concrete,multiscale_matern32_linear,1000,15,4,vector_transport,0.8,ok,-0.2168008840684836,-3.0357258130879305,6.540233455546383,-3.06,
concrete,multiscale_matern32_linear,1000,15,5,vector_transport,0.8,ok,-0.216800880530386,-3.035725809549833,6.540233442528906,-3.06,
concrete,multiscale_matern32_linear,1000,16,1,damped,0.0,ok,-0.33628197067823135,-3.142358667004268,6.228699883218668,-3.06,
concrete,multiscale_matern32_linear,1000,16,2,vector_transport,0.8,ok,-0.1745432014320141,-2.980619897758051,6.892750713560454,-3.06,
concrete,multiscale_matern32_linear,1000,16,3,vector_transport,0.8,ok,-0.17413986137478307,-2.9802165577008197,6.883895508827883,-3.06,
concrete,multiscale_matern32_linear,1000,16,4,vector_transport,0.8,ok,-0.17414182423203545,-2.9802185205580725,6.883954693526486,-3.06,
concrete,multiscale_matern32_linear,1000,16,5,vector_transport,0.8,ok,-0.17414182211135193,-2.980218518437389,6.883954627278957,-3.06,
concrete,multiscale_matern32_linear,1000,17,1,damped,0.0,ok,-0.23777510992244308,-3.060120792477735,5.59306226411291,-3.06,
concrete,multiscale_matern32_linear,1000,17,2,vector_transport,0.8,ok,-0.0587046529629066,-2.8810503355181982,5.540372341993825,-3.06,
concrete,multiscale_matern32_linear,1000,17,3,vector_transport,0.8,ok,-0.05779503761626777,-2.8801407201715596,5.532264967235633,-3.06,
concrete,multiscale_matern32_linear,1000,17,4,vector_transport,0.8,ok,-0.05780159951638972,-2.8801472820716816,5.532339725053141,-3.06,
concrete,multiscale_matern32_linear,1000,17,5,vector_transport,0.8,ok,-0.05780159250632583,-2.8801472750616175,5.532339629938291,-3.06,
concrete,multiscale_matern32_linear,1000,18,1,damped,0.0,ok,-0.5573403973254556,-3.364206515531942,6.857141165583174,-3.06,
concrete,multiscale_matern32_linear,1000,18,2,vector_transport,0.8,ok,-0.3222744531942354,-3.129140571400722,6.9341682142167045,-3.06,
concrete,multiscale_matern32_linear,1000,18,3,vector_transport,0.8,ok,-0.32082817060579966,-3.127694288812286,6.930018052542633,-3.06,
concrete,multiscale_matern32_linear,1000,18,4,vector_transport,0.8,ok,-0.3208370391918776,-3.127703157398364,6.9300412741286115,-3.06,
concrete,multiscale_matern32_linear,1000,18,5,vector_transport,0.8,ok,-0.3208370290588366,-3.127703147265323,6.930041248836513,-3.06,
concrete,multiscale_matern32_linear,1000,19,1,damped,0.0,ok,-0.27814013297466494,-3.1002256458585657,5.926869841474765,-3.06,
concrete,multiscale_matern32_linear,1000,19,2,vector_transport,0.8,ok,-0.0700785775408514,-2.892164090424752,6.014658114064005,-3.06,
concrete,multiscale_matern32_linear,1000,19,3,vector_transport,0.8,ok,-0.07053745347247314,-2.892622966356374,6.016924890735963,-3.06,
concrete,multiscale_matern32_linear,1000,19,4,vector_transport,0.8,ok,-0.07053486912838522,-2.8926203820122858,6.016915677893203,-3.06,
concrete,multiscale_matern32_linear,1000,19,5,vector_transport,0.8,ok,-0.07053487139285039,-2.892620384276751,6.016915675617118,-3.06,
concrete,multiscale_matern32_linear,1000,20,1,damped,0.0,ok,-0.4336975711256847,-3.2517127673599227,5.932771401991722,-3.06,
concrete,multiscale_matern32_linear,1000,20,2,vector_transport,0.8,ok,-0.25995176195956765,-3.0779669581938056,6.459197382928896,-3.06,
concrete,multiscale_matern32_linear,1000,20,3,vector_transport,0.8,ok,-0.25871686634128715,-3.0767320625755255,6.4559641769589415,-3.06,
concrete,multiscale_matern32_linear,1000,20,4,vector_transport,0.8,ok,-0.25872495573829457,-3.076740151972533,6.455993126702544,-3.06,
concrete,multiscale_matern32_linear,1000,20,5,vector_transport,0.8,ok,-0.2587249485361179,-3.076740144770356,6.455993111406274,-3.06,
wine,multiscale_matern32_linear,1000,1,1,damped,0.0,ok,-1.164323582405904,-0.9546973876478486,0.6442267598464778,-0.9,
wine,multiscale_matern32_linear,1000,1,2,vector_transport,0.8,ok,-1.1365288488285885,-0.9269026540705332,0.6400695931326713,-0.9,
